t_s,V_pu,delta_V_pu,V_initial_pu
9.1,1.059101798448875,0.01010179845505288,1.0489999999938222
9.11,1.0591065873619334,0.010106587368111208,1.0489999999938222
9.12,1.0591113256272673,0.010111325633445079,1.0489999999938222
9.13,1.0591160135102382,0.010116013516416,1.0489999999938222
9.14,1.0591206512757723,0.010120651281950055,1.0489999999938222
9.15,1.0591252391893435,0.01012523919552133,1.0489999999938222
9.16,1.0591297775160344,0.010129777522212224,1.0489999999938222
9.17,1.0591342665210266,0.010134266527204394,1.0489999999938222
9.18,1.0591387064696836,0.010138706475861348,1.0489999999938222
9.19,1.0591430976267595,0.010143097632937303,1.0489999999938222
9.2,1.0591474402574639,0.010147440263641672,1.0489999999938222
9.21,1.059151734626616,0.01015173463279373,1.0489999999938222
9.22,1.0591559809989037,0.010155981005081527,1.0489999999938222
9.23,1.0591601796391024,0.010160179645280154,1.0489999999938222
9.24,1.0591643308114282,0.010164330817606038,1.0489999999938222
9.25,1.0591684347803183,0.010168434786496094,1.0489999999938222
9.26,1.059172491809903,0.01017249181608082,1.0489999999938222
9.27,1.0591765021638415,0.010176502170019308,1.0489999999938222
9.28,1.0591804661060127,0.010180466112190478,1.0489999999938222
9.29,1.0591843838995207,0.010184383905698535,1.0489999999938222
9.3,1.0591882558077388,0.01018825581391658,1.0489999999938222
9.31,1.0591920820933318,0.010192082099509614,1.0489999999938222
9.32,1.0591958630188731,0.010195863025050933,1.0489999999938222
9.33,1.0591995988468097,0.01019959885298749,1.0489999999938222
9.34,1.0592032898387331,0.010203289844910923,1.0489999999938222
9.35,1.0592069362563752,0.01020693626255298,1.0489999999938222
9.36,1.059210538361081,0.010210538367258826,1.0489999999938222
9.37,1.0592140964134138,0.01021409641959159,1.0489999999938222
9.38,1.0592176106741293,0.010217610680307132,1.0489999999938222
9.39,1.0592210814030032,0.010221081409180988,1.0489999999938222
9.4,1.0592245088598744,0.010224508866052195,1.0489999999938222
9.41,1.059227893303988,0.010227893310165825,1.0489999999938222
9.42,1.0592312349939688,0.010231235000146555,1.0489999999938222
9.43,1.0592345341883922,0.010234534194569989,1.0489999999938222
9.44,1.0592377911448367,0.01023779115101453,1.0489999999938222
9.45,1.0592410061208553,0.010241006127033048,1.0489999999938222
9.46,1.0592441793735101,0.010244179379687912,1.0489999999938222
9.47,1.0592473111588965,0.010247311165074269,1.0489999999938222
9.48,1.0592504017332127,0.010250401739390513,1.0489999999938222
9.49,1.0592534513515213,0.010253451357699062,1.0489999999938222
9.5,1.0592564602688093,0.010256460274987056,1.0489999999938222
9.51,1.0592594287394885,0.010259428745666321,1.0489999999938222
9.52,1.059262357017017,0.01026235702319478,1.0489999999938222
9.53,1.0592652453547555,0.010265245360933317,1.0489999999938222
9.54,1.059268094005237,0.010268094011414819,1.0489999999938222
9.55,1.0592709032203482,0.010270903226526018,1.0489999999938222
9.56,1.0592736732517032,0.010273673257880978,1.0489999999938222
9.57,1.0592764043498017,0.01027640435597954,1.0489999999938222
9.58,1.0592790967650738,0.010279096771251606,1.0489999999938222
9.59,1.0592817507467478,0.01028175075292559,1.0489999999938222
9.6,1.0592843665438956,0.010284366550073365,1.0489999999938222
9.61,1.0592869444049082,0.010286944411086019,1.0489999999938222
9.62,1.0592894845770668,0.010289484583244635,1.0489999999938222
9.63,1.0592919873075688,0.010291987313746587,1.0489999999938222
9.64,1.0592944528424426,0.010294452848620406,1.0489999999938222
9.65,1.0592968814273398,0.01029688143351759,1.0489999999938222
9.66,1.0592992733072955,0.010299273313473245,1.0489999999938222
9.67,1.0593016287262167,0.010301628732394486,1.0489999999938222
9.68,1.0593039479277937,0.010303947933971491,1.0489999999938222
9.69,1.0593062311547252,0.010306231160903012,1.0489999999938222
9.7,1.0593084786489855,0.010308478655163267,1.0489999999938222
9.71,1.0593106906520966,0.01031069065827439,1.0489999999938222
9.72,1.0593128674043724,0.010312867410550153,1.0489999999938222
9.73,1.0593150091459247,0.010315009152102483,1.0489999999938222
9.74,1.0593171161155412,0.010317116121719039,1.0489999999938222
9.75,1.05931918855175,0.010319188557927683,1.0489999999938222
9.76,1.0593212266921737,0.010321226698351449,1.0489999999938222
9.77,1.0593232307735958,0.010323230779773596,1.0489999999938222
9.78,1.059325201032086,0.010325201038263732,1.0489999999938222
9.79,1.0593271377027234,0.010327137708901146,1.0489999999938222
9.8,1.0593290410202436,0.010329041026421404,1.0489999999938222
9.81,1.0593309112180287,0.010330911224206485,1.0489999999938222
9.82,1.0593327485291681,0.010332748535345937,1.0489999999938222
9.83,1.059334553185883,0.010334553192060891,1.0489999999938222
9.84,1.0593363254191759,0.010336325425353676,1.0489999999938222
9.85,1.0593380654597997,0.010338065465977486,1.0489999999938222
9.86,1.0593397735371577,0.010339773543335484,1.0489999999938222
9.87,1.0593414498802087,0.010341449886386522,1.0489999999938222
9.88,1.0593430947171214,0.010343094723299195,1.0489999999938222
9.89,1.0593447082748129,0.010344708280990655,1.0489999999938222
9.9,1.059346290779925,0.010346290786102719,1.0489999999938222
9.91,1.059347842457722,0.010347842463899859,1.0489999999938222
9.92,1.059349363533008,0.010349363539185807,1.0489999999938222
9.93,1.0593508542297516,0.010350854235929408,1.0489999999938222
9.94,1.059352314770697,0.010352314776874705,1.0489999999938222
9.95,1.0593537453781077,0.010353745384285462,1.0489999999938222
9.96,1.0593551462734014,0.01035514627957923,1.0489999999938222
9.97,1.0593565176767774,0.010356517682955202,1.0489999999938222
9.98,1.0593578598079911,0.010357859814168924,1.0489999999938222
9.99,1.0593591728856708,0.010359172891848623,1.0489999999938222
10.0,1.0593604571280701,0.010360457134247936,1.0489999999938222
