t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,p_network_abs_pu,q_network_abs_pu,delta_p_load_pu,delta_q_load_pu,asset_type
8.39,1.318210555792168,-0.04339347993386036,1.318210555792168,-0.04339347993386036,1.429447874235545,-0.16374319298274168,0.0,0.0,SG-slack
8.4,1.318207961109803,-0.04339290466915277,1.318207961109803,-0.04339290466915277,1.42944527955318,-0.16374261771803408,0.0,0.0,SG-slack
8.41,1.3182053468428634,-0.04339234749206394,1.3182053468428634,-0.04339234749206394,1.4294426652862404,-0.16374206054094526,0.0,0.0,SG-slack
8.42,1.3182027143700212,-0.04339180833331627,1.3182027143700212,-0.04339180833331627,1.4294400328133983,-0.16374152138219758,0.0,0.0,SG-slack
8.43,1.3182000652214585,-0.04339128712000273,1.3182000652214585,-0.04339128712000273,1.4294373836648355,-0.16374100016888404,0.0,0.0,SG-slack
8.44,1.3181974010704463,-0.04339078377542091,1.3181974010704463,-0.04339078377542091,1.4294347195138233,-0.16374049682430222,0.0,0.0,SG-slack
8.45,1.3181947237247529,-0.04339029821884824,1.3181947237247529,-0.04339029821884824,1.42943204216813,-0.16374001126772955,0.0,0.0,SG-slack
8.46,1.3181920351177376,-0.043389830365334975,1.3181920351177376,-0.043389830365334975,1.4294293535611147,-0.1637395434142163,0.0,0.0,SG-slack
8.47,1.3181893372994953,-0.04338938012565027,1.3181893372994953,-0.04338938012565027,1.4294266557428723,-0.16373909317453159,0.0,0.0,SG-slack
8.48,1.3181866324277807,-0.04338894740602384,1.3181866324277807,-0.04338894740602384,1.4294239508711577,-0.16373866045490515,0.0,0.0,SG-slack
8.49,1.3181839227587964,-0.04338853210808247,1.3181839227587964,-0.04338853210808247,1.4294212412021734,-0.16373824515696378,0.0,0.0,SG-slack
8.5,1.3181812106380422,-0.043388134128744704,1.3181812106380422,-0.043388134128744704,1.4294185290814192,-0.16373784717762602,0.0,0.0,SG-slack
8.51,1.31817849849103,-0.04338775336009179,1.31817849849103,-0.04338775336009179,1.4294158169344071,-0.1637374664089731,0.0,0.0,SG-slack
8.52,1.3181757888140537,-0.043387389689376554,1.3181757888140537,-0.043387389689376554,1.4294131072574308,-0.16373710273825787,0.0,0.0,SG-slack
8.53,1.3181730841648713,-0.043387042998887876,1.3181730841648713,-0.043387042998887876,1.4294104026082484,-0.1637367560477692,0.0,0.0,SG-slack
8.54,1.3181703871535488,-0.04338671316592932,1.3181703871535488,-0.04338671316592932,1.4294077055969259,-0.16373642621481063,0.0,0.0,SG-slack
8.55,1.3181677004333054,-0.043386400062854324,1.3181677004333054,-0.043386400062854324,1.4294050188766825,-0.16373611311173564,0.0,0.0,SG-slack
8.56,1.318165026691415,-0.043386103557023936,1.318165026691415,-0.043386103557023936,1.4294023451347921,-0.16373581660590525,0.0,0.0,SG-slack
8.57,1.3181623686402335,-0.04338582351078332,1.3181623686402335,-0.04338582351078332,1.4293996870836105,-0.16373553655966464,0.0,0.0,SG-slack
8.58,1.3181597290083529,-0.043385559781572186,1.3181597290083529,-0.043385559781572186,1.42939704745173,-0.1637352728304535,0.0,0.0,SG-slack
8.59,1.318157110531939,-0.04338531222193004,1.318157110531939,-0.04338531222193004,1.429394428975316,-0.16373502527081135,0.0,0.0,SG-slack
8.6,1.318154515946188,-0.04338508067953356,1.318154515946188,-0.04338508067953356,1.429391834389565,-0.16373479372841487,0.0,0.0,SG-slack
8.61,1.3181519479769366,-0.04338486499730823,1.3181519479769366,-0.04338486499730823,1.4293892664203136,-0.16373457804618954,0.0,0.0,SG-slack
8.62,1.3181494093325832,-0.043384665013473156,1.3181494093325832,-0.043384665013473156,1.4293867277759602,-0.16373437806235447,0.0,0.0,SG-slack
8.63,1.3181469026961943,-0.04338448056173522,1.3181469026961943,-0.04338448056173522,1.4293842211395713,-0.16373419361061653,0.0,0.0,SG-slack
8.64,1.318144430717718,-0.04338431147128391,1.318144430717718,-0.04338431147128391,1.429381749161095,-0.16373402452016522,0.0,0.0,SG-slack
8.65,1.3181419960065923,-0.0433841575669969,1.3181419960065923,-0.0433841575669969,1.4293793144499694,-0.1637338706158782,0.0,0.0,SG-slack
8.66,1.3181396011245967,-0.043384018669531066,1.3181396011245967,-0.043384018669531066,1.4293769195679737,-0.16373373171841238,0.0,0.0,SG-slack
8.67,1.318137248578963,-0.0433838945955454,1.318137248578963,-0.0433838945955454,1.4293745670223401,-0.1637336076444267,0.0,0.0,SG-slack
8.68,1.3181349408157608,-0.04338378515777133,1.3181349408157608,-0.04338378515777133,1.4293722592591378,-0.16373349820665264,0.0,0.0,SG-slack
8.69,1.3181326802136364,-0.04338369016524282,1.3181326802136364,-0.04338369016524282,1.4293699986570134,-0.16373340321412413,0.0,0.0,SG-slack
8.7,1.3181304690778237,-0.043383609423497504,1.3181304690778237,-0.043383609423497504,1.4293677875212007,-0.16373332247237882,0.0,0.0,SG-slack
8.71,1.3181283096344791,-0.043383542734665353,1.3181283096344791,-0.043383542734665353,1.4293656280778562,-0.16373325578354667,0.0,0.0,SG-slack
8.72,1.3181262040253756,-0.04338348989778307,1.3181262040253756,-0.04338348989778307,1.4293635224687526,-0.16373320294666438,0.0,0.0,SG-slack
8.73,1.318124154302914,-0.043383450708907284,1.318124154302914,-0.043383450708907284,1.429361472746291,-0.1637331637577886,0.0,0.0,SG-slack
8.74,1.3181221624254797,-0.04338342496136896,1.3181221624254797,-0.04338342496136896,1.4293594808688568,-0.16373313801025027,0.0,0.0,SG-slack
8.75,1.3181202302531405,-0.043383412445995584,1.3181202302531405,-0.043383412445995584,1.4293575486965175,-0.1637331254948769,0.0,0.0,SG-slack
8.76,1.318118359543697,-0.043383412951305655,1.318118359543697,-0.043383412951305655,1.429355677987074,-0.16373312600018697,0.0,0.0,SG-slack
8.77,1.318116551949155,-0.04338342626373748,1.318116551949155,-0.04338342626373748,1.429353870392532,-0.1637331393126188,0.0,0.0,SG-slack
8.78,1.3181148090124324,-0.04338345216789982,1.3181148090124324,-0.04338345216789982,1.4293521274558094,-0.16373316521678113,0.0,0.0,SG-slack
8.79,1.3181131321645645,-0.04338349044677223,1.3181131321645645,-0.04338349044677223,1.4293504506079415,-0.16373320349565354,0.0,0.0,SG-slack
8.8,1.3181115227221727,-0.0433835408819975,1.3181115227221727,-0.0433835408819975,1.4293488411655497,-0.1637332539308788,0.0,0.0,SG-slack
8.81,1.3181099818852833,-0.043383603254014524,1.3181099818852833,-0.043383603254014524,1.4293473003286603,-0.16373331630289584,0.0,0.0,SG-slack
8.82,1.3181085107355766,-0.04338367734242071,1.3181085107355766,-0.04338367734242071,1.4293458291789536,-0.16373339039130202,0.0,0.0,SG-slack
8.83,1.3181071102349466,-0.04338376292610813,1.3181071102349466,-0.04338376292610813,1.4293444286783237,-0.16373347597498944,0.0,0.0,SG-slack
8.84,1.3181057812244243,-0.043383859783558076,1.3181057812244243,-0.043383859783558076,1.4293430996678014,-0.1637335728324394,0.0,0.0,SG-slack
8.85,1.3181045244234446,-0.0433839676930404,1.3181045244234446,-0.0433839676930404,1.4293418428668216,-0.1637336807419217,0.0,0.0,SG-slack
8.86,1.3181033404294378,-0.04338408643289651,1.3181033404294378,-0.04338408643289651,1.4293406588728148,-0.16373379948177783,0.0,0.0,SG-slack
8.87,1.3181022297177651,-0.04338421578172408,1.3181022297177651,-0.04338421578172408,1.4293395481611422,-0.1637339288306054,0.0,0.0,SG-slack
8.88,1.3181011926420019,-0.04338435551860978,1.3181011926420019,-0.04338435551860978,1.429338511085379,-0.1637340685674911,0.0,0.0,SG-slack
8.89,1.3181002294345454,-0.04338450542339825,1.3181002294345454,-0.04338450542339825,1.4293375478779224,-0.16373421847227956,0.0,0.0,SG-slack
8.9,1.3180993402074925,-0.04338466527689597,1.3180993402074925,-0.04338466527689597,1.4293366586508696,-0.16373437832577728,0.0,0.0,SG-slack
8.91,1.3180985249538129,-0.043384834861043525,1.3180985249538129,-0.043384834861043525,1.4293358433971899,-0.16373454790992484,0.0,0.0,SG-slack
8.92,1.318097783548896,-0.0433850139591897,1.318097783548896,-0.0433850139591897,1.429335101992273,-0.163734727008071,0.0,0.0,SG-slack
8.93,1.318097115752383,-0.0433852023562844,1.318097115752383,-0.0433852023562844,1.4293344341957601,-0.16373491540516572,0.0,0.0,SG-slack
8.94,1.3180965212101237,-0.04338539983909878,1.3180965212101237,-0.04338539983909878,1.4293338396535007,-0.1637351128879801,0.0,0.0,SG-slack
8.95,1.3180959994565498,-0.04338560619632148,1.3180959994565498,-0.04338560619632148,1.4293333178999268,-0.1637353192452028,0.0,0.0,SG-slack
8.96,1.318095549917275,-0.04338582121888446,1.318095549917275,-0.04338582121888446,1.429332868360652,-0.16373553426776577,0.0,0.0,SG-slack
8.97,1.3180951719118494,-0.04338604470010807,1.3180951719118494,-0.04338604470010807,1.4293324903552265,-0.16373575774898938,0.0,0.0,SG-slack
8.98,1.318094864656872,-0.04338627643579221,1.318094864656872,-0.04338627643579221,1.429332183100249,-0.16373598948467352,0.0,0.0,SG-slack
8.99,1.3180946272692,-0.0433865162245024,1.3180946272692,-0.0433865162245024,1.429331945712577,-0.16373622927338372,0.0,0.0,SG-slack
9.0,1.3180944587694174,-0.04338676386763174,1.3180944587694174,-0.04338676386763174,1.4293317772127945,-0.16373647691651305,0.0,0.0,SG-slack
9.01,1.3180943580854778,-0.04338701916966106,1.3180943580854778,-0.04338701916966106,1.4293316765288548,-0.16373673221854237,0.0,0.0,SG-slack
9.02,1.3180943240565375,-0.04338728193816779,1.3180943240565375,-0.04338728193816779,1.4293316424999145,-0.1637369949870491,0.0,0.0,SG-slack
9.03,1.318094355436933,-0.04338755198408831,1.318094355436933,-0.04338755198408831,1.4293316738803101,-0.16373726503296962,0.0,0.0,SG-slack
9.04,1.3180944509002872,-0.04338782912174713,1.3180944509002872,-0.04338782912174713,1.4293317693436642,-0.16373754217062844,0.0,0.0,SG-slack
9.05,1.318094609043807,-0.04338811316903768,1.318094609043807,-0.04338811316903768,1.429331927487184,-0.163737826217919,0.0,0.0,SG-slack
9.06,1.31809482839264,-0.04338840394751739,1.31809482839264,-0.04338840394751739,1.429332146836017,-0.1637381169963987,0.0,0.0,SG-slack
9.07,1.3180951074043823,-0.04338870128247482,1.3180951074043823,-0.04338870128247482,1.4293324258477593,-0.16373841433135614,0.0,0.0,SG-slack
9.08,1.3180954444736654,-0.04338900500306675,1.3180954444736654,-0.04338900500306675,1.4293327629170425,-0.16373871805194806,0.0,0.0,SG-slack
9.09,1.318095837936764,-0.04338931494235557,1.318095837936764,-0.04338931494235557,1.429333156380141,-0.16373902799123688,0.0,0.0,SG-slack
9.1,1.3180962860763796,-0.043389630937396645,1.3180962860763796,-0.043389630937396645,1.4293336045197567,-0.16373934398627796,0.0,0.0,SG-slack
9.11,1.3180967871263667,-0.043389952829317735,1.3180967871263667,-0.043389952829317735,1.4293341055697437,-0.16373966587819905,0.0,0.0,SG-slack
9.12,1.3180973392765396,-0.043390280463341285,1.3180973392765396,-0.043390280463341285,1.4293346577199166,-0.1637399935122226,0.0,0.0,SG-slack
9.13,1.318097940677542,-0.04339061368885691,1.318097940677542,-0.04339061368885691,1.429335259120919,-0.16374032673773822,0.0,0.0,SG-slack
9.14,1.3180985894456894,-0.04339095235942178,1.3180985894456894,-0.04339095235942178,1.4293359078890664,-0.1637406654083031,0.0,0.0,SG-slack
9.15,1.318099283667755,-0.04339129633280714,1.318099283667755,-0.04339129633280714,1.429336602111132,-0.16374100938168845,0.0,0.0,SG-slack
9.16,1.3181000214058405,-0.04339164547102359,1.3181000214058405,-0.04339164547102359,1.4293373398492175,-0.1637413585199049,0.0,0.0,SG-slack
9.17,1.3181008007021506,-0.04339199964028201,1.3181008007021506,-0.04339199964028201,1.4293381191455277,-0.16374171268916332,0.0,0.0,SG-slack
9.18,1.3181016195837583,-0.043392358711053486,1.3181016195837583,-0.043392358711053486,1.4293389380271353,-0.1637420717599348,0.0,0.0,SG-slack
9.19,1.3181024760672968,-0.04339272255800891,1.3181024760672968,-0.04339272255800891,1.4293397945106738,-0.16374243560689022,0.0,0.0,SG-slack
9.2,1.3181033681635959,-0.043393091060014655,1.3181033681635959,-0.043393091060014655,1.4293406866069729,-0.16374280410889597,0.0,0.0,SG-slack
9.21,1.3181042938822436,-0.0433934641001284,1.3181042938822436,-0.0433934641001284,1.4293416123256206,-0.1637431771490097,0.0,0.0,SG-slack
9.22,1.3181052512361329,-0.04339384156549181,1.3181052512361329,-0.04339384156549181,1.42934256967951,-0.16374355461437312,0.0,0.0,SG-slack
9.23,1.3181062382457764,-0.04339422334740045,1.3181062382457764,-0.04339422334740045,1.4293435566891535,-0.16374393639628176,0.0,0.0,SG-slack
9.24,1.3181072529436337,-0.04339460934116074,1.3181072529436337,-0.04339460934116074,1.4293445713870108,-0.16374432239004205,0.0,0.0,SG-slack
9.25,1.3181082933782098,-0.04339499944607084,1.3181082933782098,-0.04339499944607084,1.4293456118215868,-0.16374471249495215,0.0,0.0,SG-slack
9.26,1.3181093576181921,-0.043395393565288515,1.3181093576181921,-0.043395393565288515,1.4293466760615692,-0.16374510661416983,0.0,0.0,SG-slack
9.27,1.3181104437563331,-0.043395791605903566,1.3181104437563331,-0.043395791605903566,1.4293477621997102,-0.16374550465478488,0.0,0.0,SG-slack
9.28,1.3181115499132334,-0.043396193478727696,1.3181115499132334,-0.043396193478727696,1.4293488683566105,-0.163745906527609,0.0,0.0,SG-slack
9.29,1.3181126742409837,-0.04339659909824653,1.3181126742409837,-0.04339659909824653,1.4293499926843607,-0.16374631214712784,0.0,0.0,SG-slack
9.3,1.3181138149266278,-0.043397008382571794,1.3181138149266278,-0.043397008382571794,1.4293511333700049,-0.1637467214314531,0.0,0.0,SG-slack
9.31,1.3181149701955435,-0.043397421253298485,1.3181149701955435,-0.043397421253298485,1.4293522886389205,-0.1637471343021798,0.0,0.0,SG-slack
9.32,1.318116138314517,-0.04339783763540325,1.318116138314517,-0.04339783763540325,1.429353456757894,-0.16374755068428457,0.0,0.0,SG-slack
9.33,1.3181173175948449,-0.043398257457175876,1.3181173175948449,-0.043398257457175876,1.4293546360382219,-0.1637479705060572,0.0,0.0,SG-slack
9.34,1.3181185063951126,-0.04339868065010419,1.3181185063951126,-0.04339868065010419,1.4293558248384897,-0.1637483936989855,0.0,0.0,SG-slack
9.35,1.3181197031238485,-0.04339910714873055,1.3181197031238485,-0.04339910714873055,1.4293570215672255,-0.16374882019761186,0.0,0.0,SG-slack
9.36,1.318120906241979,-0.043399536890558116,1.318120906241979,-0.043399536890558116,1.429358224685356,-0.16374924993943943,0.0,0.0,SG-slack
9.37,1.3181221142651316,-0.04339996981593627,1.3181221142651316,-0.04339996981593627,1.4293594327085086,-0.1637496828648176,0.0,0.0,SG-slack
9.38,1.3181233257657463,-0.043400405867924124,1.3181233257657463,-0.043400405867924124,1.4293606442091233,-0.16375011891680544,0.0,0.0,SG-slack
9.39,1.3181245393749477,-0.04340084499216543,1.3181245393749477,-0.04340084499216543,1.4293618578183247,-0.16375055804104674,0.0,0.0,SG-slack
9.4,1.3181257537843212,-0.04340128713679137,1.3181257537843212,-0.04340128713679137,1.4293630722276982,-0.16375100018567268,0.0,0.0,SG-slack
9.41,1.3181269677474654,-0.043401732252249664,1.3181269677474654,-0.043401732252249664,1.4293642861908424,-0.16375144530113098,0.0,0.0,SG-slack
9.42,1.3181281800812792,-0.043402180291211234,1.3181281800812792,-0.043402180291211234,1.4293654985246562,-0.16375189334009255,0.0,0.0,SG-slack
9.43,1.3181293896672064,-0.04340263120839899,1.3181293896672064,-0.04340263120839899,1.4293667081105834,-0.1637523442572803,0.0,0.0,SG-slack
9.44,1.3181305954521683,-0.04340308496051301,1.3181305954521683,-0.04340308496051301,1.4293679138955453,-0.16375279800939432,0.0,0.0,SG-slack
9.45,1.3181317964493433,-0.04340354150605949,1.3181317964493433,-0.04340354150605949,1.4293691148927203,-0.1637532545549408,0.0,0.0,SG-slack
9.46,1.3181329917388076,-0.043404000805219306,1.3181329917388076,-0.043404000805219306,1.4293703101821846,-0.16375371385410062,0.0,0.0,SG-slack
9.47,1.3181341804679532,-0.04340446281971316,1.3181341804679532,-0.04340446281971316,1.4293714989113302,-0.16375417586859448,0.0,0.0,SG-slack
9.48,1.3181353618516811,-0.04340492751272307,1.3181353618516811,-0.04340492751272307,1.4293726802950582,-0.16375464056160438,0.0,0.0,SG-slack
9.49,1.318136535172538,-0.04340539484868011,1.318136535172538,-0.04340539484868011,1.429373853615915,-0.16375510789756142,0.0,0.0,SG-slack
9.5,1.3181376997806027,-0.04340586479319736,1.3181376997806027,-0.04340586479319736,1.4293750182239797,-0.16375557784207867,0.0,0.0,SG-slack
9.51,1.318138855093136,-0.04340633731293514,1.318138855093136,-0.04340633731293514,1.4293761735365131,-0.16375605036181645,0.0,0.0,SG-slack
9.52,1.3181400005942343,-0.04340681237543914,1.3181400005942343,-0.04340681237543914,1.4293773190376113,-0.16375652542432045,0.0,0.0,SG-slack
9.53,1.3181411358341983,-0.04340728994908763,1.3181411358341983,-0.04340728994908763,1.4293784542775754,-0.16375700299796894,0.0,0.0,SG-slack
9.54,1.3181422604287663,-0.04340777000288726,1.3181422604287663,-0.04340777000288726,1.4293795788721433,-0.16375748305176857,0.0,0.0,SG-slack
9.55,1.318143374058211,-0.04340825250643826,1.318143374058211,-0.04340825250643826,1.429380692501588,-0.16375796555531957,0.0,0.0,SG-slack
9.56,1.3181444764662853,-0.043408737429730865,1.3181444764662853,-0.043408737429730865,1.4293817949096623,-0.16375845047861218,0.0,0.0,SG-slack
9.57,1.3181455674590425,-0.04340922474312503,1.3181455674590425,-0.04340922474312503,1.4293828859024196,-0.16375893779200634,0.0,0.0,SG-slack
9.58,1.318146646903474,-0.04340971441718958,1.318146646903474,-0.04340971441718958,1.429383965346851,-0.1637594274660709,0.0,0.0,SG-slack
9.59,1.3181477147260843,-0.04341020642259441,1.3181477147260843,-0.04341020642259441,1.4293850331694613,-0.16375991947147572,0.0,0.0,SG-slack
9.6,1.3181487709113435,-0.043410700730034474,1.3181487709113435,-0.043410700730034474,1.4293860893547206,-0.1637604137789158,0.0,0.0,SG-slack
9.61,1.3181498154999745,-0.04341119731014012,1.3181498154999745,-0.04341119731014012,1.4293871339433515,-0.16376091035902143,0.0,0.0,SG-slack
9.62,1.3181508485871387,-0.043411696133348526,1.3181508485871387,-0.043411696133348526,1.4293881670305157,-0.16376140918222984,0.0,0.0,SG-slack
9.63,1.3181518703205526,-0.04341219716983563,1.3181518703205526,-0.04341219716983563,1.4293891887639296,-0.16376191021871694,0.0,0.0,SG-slack
9.64,1.3181528808985323,-0.04341270038943418,1.3181528808985323,-0.04341270038943418,1.4293901993419094,-0.1637624134383155,0.0,0.0,SG-slack
9.65,1.318153880567884,-0.04341320576155894,1.318153880567884,-0.04341320576155894,1.429391199011261,-0.16376291881044025,0.0,0.0,SG-slack
9.66,1.3181548696217378,-0.043413713255125,1.3181548696217378,-0.043413713255125,1.4293921880651148,-0.1637634263040063,0.0,0.0,SG-slack
9.67,1.318155848397327,-0.04341422283846608,1.318155848397327,-0.04341422283846608,1.429393166840704,-0.1637639358873474,0.0,0.0,SG-slack
9.68,1.318156817273695,-0.04341473447929267,1.318156817273695,-0.04341473447929267,1.429394135717072,-0.16376444752817398,0.0,0.0,SG-slack
9.69,1.3181577766693726,-0.043415248144614366,1.3181577766693726,-0.043415248144614366,1.4293950951127496,-0.16376496119349568,0.0,0.0,SG-slack
9.7,1.3181587270399298,-0.043415763800687096,1.3181587270399298,-0.043415763800687096,1.4293960454833068,-0.1637654768495684,0.0,0.0,SG-slack
9.71,1.3181596688755948,-0.04341628141297857,1.3181596688755948,-0.04341628141297857,1.4293969873189718,-0.16376599446185988,0.0,0.0,SG-slack
9.72,1.3181606026987025,-0.04341680094608433,1.3181606026987025,-0.04341680094608433,1.4293979211420795,-0.16376651399496564,0.0,0.0,SG-slack
9.73,1.3181615290612225,-0.0434173223637426,1.3181615290612225,-0.0434173223637426,1.4293988475045996,-0.1637670354126239,0.0,0.0,SG-slack
9.74,1.3181624485422516,-0.04341784562874754,1.3181624485422516,-0.04341784562874754,1.4293997669856287,-0.16376755867762885,0.0,0.0,SG-slack
9.75,1.3181633617454582,-0.043418370702946685,1.3181633617454582,-0.043418370702946685,1.4294006801888353,-0.163768083751828,0.0,0.0,SG-slack
9.76,1.318164269296473,-0.043418897547199964,1.318164269296473,-0.043418897547199964,1.42940158773985,-0.16376861059608128,0.0,0.0,SG-slack
9.77,1.318165171840381,-0.04341942612137095,1.318165171840381,-0.04341942612137095,1.429402490283758,-0.16376913917025226,0.0,0.0,SG-slack
9.78,1.3181660700392148,-0.043419956384279146,1.3181660700392148,-0.043419956384279146,1.4294033884825919,-0.16376966943316046,0.0,0.0,SG-slack
9.79,1.3181669645693683,-0.04342048829375825,1.3181669645693683,-0.04342048829375825,1.4294042830127454,-0.16377020134263956,0.0,0.0,SG-slack
9.8,1.3181678561191388,-0.043421021806552496,1.3181678561191388,-0.043421021806552496,1.4294051745625158,-0.1637707348554338,0.0,0.0,SG-slack
9.81,1.3181687453861544,-0.0434215568784245,1.3181687453861544,-0.0434215568784245,1.4294060638295314,-0.1637712699273058,0.0,0.0,SG-slack
9.82,1.3181696330749917,-0.04342209346404449,1.3181696330749917,-0.04342209346404449,1.4294069515183687,-0.1637718065129258,0.0,0.0,SG-slack
9.83,1.3181705198947324,-0.0434226315170671,1.3181705198947324,-0.0434226315170671,1.4294078383381095,-0.1637723445659484,0.0,0.0,SG-slack
9.84,1.318171406556577,-0.04342317099015128,1.318171406556577,-0.04342317099015128,1.429408724999954,-0.1637728840390326,0.0,0.0,SG-slack
9.85,1.3181722937714928,-0.0434237118349135,1.3181722937714928,-0.0434237118349135,1.4294096122148698,-0.16377342488379482,0.0,0.0,SG-slack
9.86,1.3181731822479903,-0.04342425400197278,1.3181731822479903,-0.04342425400197278,1.4294105006913673,-0.1637739670508541,0.0,0.0,SG-slack
9.87,1.3181740726898574,-0.04342479744102404,1.3181740726898574,-0.04342479744102404,1.4294113911332345,-0.16377451048990535,0.0,0.0,SG-slack
9.88,1.318174965794059,-0.04342534210076682,1.318174965794059,-0.04342534210076682,1.429412284237436,-0.16377505514964813,0.0,0.0,SG-slack
9.89,1.3181758622485906,-0.04342588792902796,1.3181758622485906,-0.04342588792902796,1.4294131806919677,-0.16377560097790927,0.0,0.0,SG-slack
9.9,1.3181767627304446,-0.04342643487277187,1.3181767627304446,-0.04342643487277187,1.4294140811738216,-0.16377614792165318,0.0,0.0,SG-slack
9.91,1.3181776679037418,-0.043426982878032344,1.3181776679037418,-0.043426982878032344,1.4294149863471188,-0.16377669592691366,0.0,0.0,SG-slack
9.92,1.3181785784178264,-0.04342753189013873,1.3181785784178264,-0.04342753189013873,1.4294158968612034,-0.16377724493902004,0.0,0.0,SG-slack
9.93,1.3181794949054964,-0.043428081853591205,1.3181794949054964,-0.043428081853591205,1.4294168133488734,-0.16377779490247252,0.0,0.0,SG-slack
9.94,1.3181804179812364,-0.043428632712215726,1.3181804179812364,-0.043428632712215726,1.4294177364246134,-0.16377834576109704,0.0,0.0,SG-slack
9.95,1.3181813482396834,-0.04342918440912488,1.3181813482396834,-0.04342918440912488,1.4294186666830604,-0.1637788974580062,0.0,0.0,SG-slack
9.96,1.3181822862540904,-0.04342973688683727,1.3181822862540904,-0.04342973688683727,1.4294196046974674,-0.16377944993571858,0.0,0.0,SG-slack
9.97,1.3181832325748553,-0.04343029008729468,1.3181832325748553,-0.04343029008729468,1.4294205510182323,-0.163780003136176,0.0,0.0,SG-slack
9.98,1.3181841877281928,-0.0434308439519038,1.3181841877281928,-0.0434308439519038,1.4294215061715698,-0.16378055700078512,0.0,0.0,SG-slack
9.99,1.3181851522149,-0.043431398421631184,1.3181851522149,-0.043431398421631184,1.429422470658277,-0.1637811114705125,0.0,0.0,SG-slack
10.0,1.3181861265087491,-0.04343195343699513,1.3181861265087491,-0.04343195343699513,1.4294234449521261,-0.16378166648587644,0.0,0.0,SG-slack
